sample_id,question,qtype,left_pred,right_pred,left_score,right_score,delta,bucket,left_enhanced,right_enhanced,right_selected_objects
755,The weather must have a moderate amount of what?,other,wind,wind,0.8999999999999999,0.8999999999999999,0.0,same,False,False,sky;ocean;water
756,Some of the children are wearing head coverings likely for what reason?,other,costume,christmas,0.3,0.3,0.0,same,False,False,hat;head;girl
757,What famous person is likely on the bottle of dressing that is closest to and facing the camera?,other,none,none,0.0,0.0,0.0,same,False,False,bottle;label;hand
758,What are the last two numbers on the man's shirt?,other,30,30,1.0,1.0,0.0,same,False,False,shirt;man;hat
759,What is the skateboard being cut into most likely constructed from?,activity_event,chocolate,chocolate,0.0,0.0,0.0,same,False,False,cake;chocolate;boy
760,What is the quotient of each individual digit on his jersey?,other,1,11,0.0,0.0,0.0,same,False,False,player;number;home plate
761,What is the white object the man in the black shirt is holding?,other,plate,plate,1.0,1.0,0.0,same,False,False,plate;french fries;sauce
762,What type of food is being served?,what_type_kind,banana,banana,1.0,1.0,0.0,same,False,False,banana;man;face
763,Why does the person in orange have their arms out?,why,to catch frisbee,catching frisbee,0.6,0.3,-0.3,left_better,False,False,frisbee;arm;boy
764,What is the white ingredient on the sandwich?,other,onion,onion,1.0,1.0,0.0,same,False,False,onion;carrot;topping
765,What has caused the elephants to turn brown?,other,dirt,dirt,0.8999999999999999,0.8999999999999999,0.0,same,False,False,elephant;dirt;ground
766,What meal is this?,other,lunch,lunch,0.0,0.0,0.0,same,False,False,rice;plate;food
767,What is the boy reaching up to grab?,other,apples,apples,0.6,0.6,0.0,same,False,False,box;apple;bin
768,What type of car can be seen behind the motorcycle?,what_type_kind,car,car,0.0,0.0,0.0,same,False,False,car;windshield;seat
769,What does the sign on the stop light say to not block?,text_sign_logo,stop light,stop light,0.0,0.0,0.0,same,False,False,sign;light;road
770,What is blocking the view of the buildings?,other,trees,trees,1.0,1.0,0.0,same,False,False,tree;park;grass
771,What will the ump yell if the player makes contact with the ball?,other,ball,ball,0.0,0.0,0.0,same,False,False,umpire;catcher;player
772,In which position are the people?,which,crouching,crouching,0.3,0.3,0.0,same,False,False,boy;man;skateboard
773,What is the white building with a green roof?,other,hotel,hotel,1.0,1.0,0.0,same,False,False,building;woman;man
774,What colour are the couch and chair?,other,white,white,0.6,0.6,0.0,same,False,False,chair;couch;window
775,What country is this in?,other,britain,britain,0.0,0.0,0.0,same,False,False,man;carriage;sign
776,What type of game were they probably playing in the park?,what_type_kind,frisbee,frisbee,1.0,1.0,0.0,same,False,False,frisbee;man;jean
777,In what way were the carrots cooked?,other,roasted,roasted,0.6,0.6,0.0,same,False,False,carrot;vegetable;food
778,The animal has what kind of a tail?,what_type_kind,white,white,0.0,0.0,0.0,same,False,False,cat;tail;hose
779,What is the vase made of?,other,ceramic,ceramic,0.8999999999999999,0.8999999999999999,0.0,same,False,False,vase;design;base
780,What type of pizza is shown?,what_type_kind,margherita,margherita,0.3,0.3,0.0,same,False,False,pizza;woman;cheese
781,What is the person using to eat the pizza?,other,fork,fork,1.0,1.0,0.0,same,False,False,plate;knife;fork
782,The kind of lunch they are sitting down to is most likely what type?,what_type_kind,business,business,0.6,0.6,0.0,same,False,False,plate;man;woman
783,Which vehicle holds the most people?,which,train,train,1.0,1.0,0.0,same,False,False,train;car;woman
784,What type of location is shown?,what_type_kind,living room,living room,1.0,1.0,0.0,same,False,False,room;coffee table;table
785,The airliner is in what position?,other,parked,parked,0.8999999999999999,0.8999999999999999,0.0,same,False,False,airplane;ground;tarmac
786,What will someone stay away from consuming if they will be driving later?,other,beer,beer,1.0,1.0,0.0,same,False,False,beer;sandwich;sauce
787,What fruit is represented here?,other,grape,grape,1.0,1.0,0.0,same,False,False,wine;hand;person
788,What country is the plane in the back from?,other,egypt,egypt,1.0,1.0,0.0,same,False,False,flag;person;man
789,What is on the side of the bus?,other,posters,posters,0.0,0.0,0.0,same,True,True,door;window;woman
790,What is the man in the blue jacket trying to climb?,other,mountain,mountain,1.0,1.0,0.0,same,False,False,ski;snow;mountain
791,The clothing in this picture all includes what similarity?,other,formal,formal,0.0,0.0,0.0,same,False,False,hat;necklace;tie
792,What kind is the 2 vehicles?,what_type_kind,car,car,0.0,0.0,0.0,same,False,False,car;truck;license plate
793,What is the object the man is on made from?,other,wood,wood,1.0,1.0,0.0,same,False,False,ramp;skateboard;ground
794,How many markers are on the tray behind the man?,how_many,0,2,0.0,0.0,0.0,same,True,True,marker;outlet;cord
795,What room is pictured here for a rest?,other,restroom,bathroom,1.0,0.8999999999999999,-0.10000000000000009,left_better,False,False,sink;faucet;sign
796,What is this food most likely made out of?,activity_event,plastic,plastic,1.0,1.0,0.0,same,False,False,hot dog;plate;hand
797,Where are the white animals walking?,where,street,street,1.0,1.0,0.0,same,False,False,cow;animal;car
798,What is the boy riding?,other,skateboard,skateboard,1.0,1.0,0.0,same,False,False,skateboard;jean;board
799,What is the closest animal's neck most directly useful for?,other,eating,eating,0.6,0.6,0.0,same,False,False,giraffe;grass;deer
800,What is the zebra in the center doing?,activity_event,running,running,1.0,1.0,0.0,same,False,False,zebra;head;nose
801,What might the two be feeling while sitting on the bench?,other,love,love,1.0,1.0,0.0,same,False,False,man;woman;couple
802,Why is the clothing on the rack?,why,for sale,for sale,1.0,1.0,0.0,same,False,False,man;jacket;board
803,What are the two silver objects on the left wall used for?,activity_event,dry hands,dry hands,0.0,0.0,0.0,same,False,False,dispenser;faucet;sink
804,Which of these animals is using the computer directly?,which,human,human,1.0,1.0,0.0,same,False,False,dog;person;hand
805,What is likely the mascot of the team whose website address appears in the background?,other,bear,bear,1.0,1.0,0.0,same,False,False,player;man;dirt
806,What is the device on the right filled with paper used for?,activity_event,print,print,0.0,0.0,0.0,same,False,False,printer;container;tray
807,There are ho many differently colored bird on the table?,other,2,2,0.0,0.0,0.0,same,False,False,bird;tray;peel
808,What is the cat rubbing against?,other,laptop,laptop,1.0,1.0,0.0,same,False,False,laptop;screen;table
809,What are the vehicles about to do?,other,stop,stop,1.0,1.0,0.0,same,False,False,light;person;street
810,What shape are the support beams that hold up the building?,other,rectangular,rectangular,0.0,0.0,0.0,same,False,False,pole;post;sidewalk
811,Where is the person bending?,where,counter,counter,0.3,0.3,0.0,same,False,False,woman;sweater;tights
812,This social demographic or social movement is represented by this gathering?,other,lgbtq,lgbtq,1.0,1.0,0.0,same,False,False,crowd;woman;bandana
813,What activity has just ended?,activity_event,tennis,tennis,1.0,1.0,0.0,same,False,False,court;racket;girl
814,What is a specific type of the animal in the picture?,other,fish,fish,1.0,1.0,0.0,same,False,False,car;monitor;speaker
815,What is this dog ready to do?,other,eat,eat,1.0,1.0,0.0,same,False,False,mouth;face;head
816,What continent is this?,other,europe,europe,0.8999999999999999,0.8999999999999999,0.0,same,False,False,train;station;train station
817,Why are the lights red with no traffic?,why,no traffic,no traffic,0.0,0.0,0.0,same,False,False,traffic light;light;sky
818,How is the young red haired girl feeling?,other,happy,happy,1.0,1.0,0.0,same,False,False,girl;child;hair
819,What type of appliance is open here?,what_type_kind,refrigerator,refrigerator,1.0,1.0,0.0,same,False,False,refrigerator;door;picture
820,From all food items present what is the color of food that presents the most moisture?,color,green,green,1.0,1.0,0.0,same,False,False,carrot;broccoli;orange
821,What animals are in the grass behind the woman in yellow?,other,sheep,cats,0.0,1.0,1.0,right_better,True,True,animal;girl;woman
822,How is the object in the air controlled?,other,string,string,0.6,0.6,0.0,same,False,False,kite;person;man
823,Is this a real live scene?,other,no,no,1.0,1.0,0.0,same,False,False,truck;car;man
824,What is the animal engaging in?,other,sniffing,sniffing,0.0,0.0,0.0,same,False,False,puppy;toilet;paw
825,In what position is the highest bird?,other,flying,flying,0.6,0.6,0.0,same,False,False,bird;head;ledge
826,What vehicle is the man riding?,other,tractor,tractor,1.0,1.0,0.0,same,False,False,man;wheel;sweater
827,If air is exchanged in this room at which location is a fan most likely to be found and installed?,activity_event,ceiling,ceiling,1.0,1.0,0.0,same,False,False,bathroom;ceiling;window
828,What might you build with the stuff on the ground?,other,snowman,snowman,1.0,1.0,0.0,same,False,False,ski;boot;ski pole
829,How many signs have a diagonal line through them?,how_many,2,2,0.0,0.0,0.0,same,True,True,sign;circle;license plate
830,What flag is on the umbrella?,other,union jack,union jack,0.6,0.6,0.0,same,False,False,umbrella;woman;person
831,What profession is the majority of the sideline?,other,photographer,photographer,0.0,0.0,0.0,same,False,False,camera;man;chair
832,What style of hat is the man on the left wearing?,other,baseball cap,baseball cap,1.0,1.0,0.0,same,False,False,cap;man;person
833,What is the woman in the back most likely pushing in the stroller?,activity_event,baby,baby,1.0,1.0,0.0,same,False,False,stroller;wheel;jacket
834,What type of stroke is being used?,what_type_kind,overhand,overhand,0.0,0.0,0.0,same,False,False,racket;hand;arm
835,What direction is this man going?,other,downhill,downhill,0.8999999999999999,0.8999999999999999,0.0,same,False,False,man;arm;leg
836,What kind of plant is the red one near the door?,what_type_kind,poinsettia,poinsettia,1.0,1.0,0.0,same,False,False,door;plant;flower
837,What does the triangular sign indicate?,text_sign_logo,yield,yield,0.3,0.3,0.0,same,False,False,sign;line;road
838,What does the white cloud emitted by the train contain?,other,steam,steam,1.0,1.0,0.0,same,False,False,smoke;train car;wall
839,What is the person using to capture an image?,other,phone,phone,1.0,1.0,0.0,same,False,False,woman;hand;food
840,What has the man in the air used to wrap his hand?,other,tape,tape,1.0,1.0,0.0,same,False,False,arm;sock;jersey
841,What are the ski poles being used for?,activity_event,skiing,skiing,0.6,0.6,0.0,same,False,False,ski pole;skier;arm
842,What country is represented on his t-shirt?,other,usa,usa,1.0,1.0,0.0,same,False,False,shirt;boy;person
843,What religion is represented at the top of the clock tower?,other,none,none,0.0,0.0,0.0,same,False,False,clock tower;tower;roof
844,What is the age of this woman?,other,old,elderly,0.8999999999999999,0.3,-0.5999999999999999,left_better,False,False,woman;face;head
845,What type of establishment are the pizza's presented?,what_type_kind,buffet,buffet,0.6,0.6,0.0,same,False,False,pizza;countertop;tray
846,What is the boy using his phone to do?,other,record,record,1.0,1.0,0.0,same,False,False,phone;screen;hand
847,What alcohol is in the glasses?,other,wine,wine,1.0,1.0,0.0,same,False,False,wine;hand;man
848,What is the primary purpose for this train?,other,transportation,transportation,1.0,1.0,0.0,same,False,False,train;person;windshield
849,Why is the person holding the phone up?,why,take picture,take picture,0.6,0.6,0.0,same,False,False,man;phone;face
850,Who would be the coldest here based on the evidence?,other,middle person,middle man,0.0,0.0,0.0,same,False,False,man;jacket;hat
851,What is the woman wearing?,other,white shirt,white shirt,0.0,0.0,0.0,same,False,False,shirt;tie;neck
852,What are the cats laying next to?,other,remote controls,remote controls,0.6,0.6,0.0,same,False,False,remote;remote control;blanket
853,The cows are located in what type of area?,what_type_kind,field,field,0.8999999999999999,0.8999999999999999,0.0,same,False,False,field;grass;animal
854,What type of location is this?,what_type_kind,airport,airport,1.0,1.0,0.0,same,False,False,airport;person;suitcase
855,The girl is holding the pizza with what?,other,mouth,mouth,1.0,1.0,0.0,same,False,False,mouth;hand;knife
856,What type of boards are the people using?,what_type_kind,surfboards,surfboard,0.8999999999999999,0.3,-0.5999999999999999,left_better,False,False,surfboard;wetsuit;wave
857,What is the man holding in his hands?,other,bat,bat,1.0,1.0,0.0,same,False,False,bat;glove;sleeve
858,What company made the red bus to the right?,other,volvo,volvo,1.0,1.0,0.0,same,False,False,logo;man;headlight
859,These bouquets are probably located in what kind of venue?,what_type_kind,home,home,1.0,1.0,0.0,same,False,False,table;flower;rose
860,Which two words were said by both the person in black and the person in white here?,which,i do,i do,1.0,1.0,0.0,same,False,False,groom;bride
861,The children pictured are likely photographed as part of what same group?,other,class,class,0.6,0.6,0.0,same,False,False,boy;glasses;building
862,Where is the food being prepared?,where,grill,grill,1.0,1.0,0.0,same,False,False,grill;hand;pizza
863,What type of furniture is the book on?,what_type_kind,table,table,1.0,1.0,0.0,same,False,False,table;sofa;couch
864,What is the brick lined area against the wall on the left used to contain?,other,fire,fire,1.0,1.0,0.0,same,False,False,fireplace;mantle;picture
865,What is this person jumping off of?,other,ramp,ramp,0.3,0.3,0.0,same,False,False,ramp;wall;ground
866,What trick is the skateboarder performing?,other,rail grind,grind,0.6,0.0,-0.6,left_better,False,False,man;skateboard;pole
867,What type of phone is being used?,what_type_kind,cell phone,cell phone,0.3,0.3,0.0,same,False,False,phone;woman;man
868,Why are the people using umbrellas?,why,rain,rain,0.8999999999999999,0.8999999999999999,0.0,same,False,False,umbrella;sidewalk;bag
869,The girl behind the man likely is of what relation to him?,other,daughter,daughter,1.0,1.0,0.0,same,False,False,man;girl;child
870,What is the white appliance the people are looking in being used to store?,other,food,food,0.8999999999999999,0.8999999999999999,0.0,same,False,False,refrigerator;freezer;person
871,In what area of the vehicle is the dog likely riding?,other,back seat,back seat,1.0,1.0,0.0,same,False,False,car;window;tag
872,What is the cat laying inside?,other,laptop,laptop,1.0,1.0,0.0,same,False,False,laptop;table;paper
873,Why are the bananas piled up on the shelf?,why,for sale,for sale,1.0,1.0,0.0,same,False,False,banana;crate;pineapple
874,In addition to working what else does the group seem to be doing at the tables?,activity_event,socializing,socializing,0.3,0.3,0.0,same,False,False,laptop;woman;glass
875,What is the dish and cup set positioned to resemble?,other,clock,clock,1.0,1.0,0.0,same,False,False,clock;saucer;cup
876,What brand is a competitor of the brand on the billboard?,text_sign_logo,pepsi,pepsi,0.3,0.3,0.0,same,False,False,billboard;advertisement;van
877,What is seen in the background of the photo?,other,city,city,1.0,1.0,0.0,same,False,False,city;building;person
878,What is the man in the green sweatshirt holding?,other,teddy bear,teddy bear,1.0,1.0,0.0,same,False,False,bear;bike;bicycle
879,What type of numbers does the clock face show?,what_type_kind,roman numerals,roman numerals,1.0,1.0,0.0,same,False,False,clock;man;dress
880,What type of skateboard move is the man doing?,what_type_kind,grind,grind,1.0,1.0,0.0,same,False,False,man;skateboard;bench
881,What is this type of maintenance of the animal group called?,other,herd,herd,0.3,0.3,0.0,same,False,False,cow;tag;ear
882,The positioning of the horses suggests what level of formality?,other,formal,high,0.0,0.8999999999999999,0.8999999999999999,right_better,False,False,man;robe;boot
883,What city is the team from?,other,spokane,spokane,1.0,1.0,0.0,same,False,False,uniform;shirt;jacket
884,What type of television is the person watching?,what_type_kind,old fashioned,old,0.0,0.6,0.6,right_better,False,False,television;woman;cabinet
885,Why does the man have an elevated arm?,why,walking,walking,0.3,0.3,0.0,same,False,False,arm;man;hand
886,Which number on the monitor is higher?,text_sign_logo,97,97,0.0,0.0,0.0,same,False,False,monitor;screen;person
887,What kind of ball is he going to hit with the racket?,what_type_kind,tennis ball,tennis,1.0,1.0,0.0,same,False,False,racket;leg;head
888,What is a group of these animals called?,other,herd,herd,0.3,0.3,0.0,same,False,False,sheep;lamb;herd
889,What goods does this man sell?,other,fruit,fruit,0.6,0.6,0.0,same,False,False,banana;apple;cauliflower
890,The men facing the camera are all wearing what?,other,sunglasses,sunglasses,0.0,0.0,0.0,same,False,False,sunglasses;glasses;hat
891,What continent is this?,other,europe,europe,1.0,1.0,0.0,same,False,False,building;church;tower
892,What was the child given to eat?,other,banana,banana,1.0,1.0,0.0,same,False,False,banana;banana peel;arm
893,What kind of precipitation is at the top of the mountain?,what_type_kind,snow,snow,1.0,1.0,0.0,same,False,False,snow;cloud;sky
894,What is the boy in the middle in the red shirt holding?,other,trophy,trophy,1.0,1.0,0.0,same,False,False,racket;girl;hat
895,What group of people is the yellow area under the bus created for?,other,pedestrians,pedestrians,0.0,0.0,0.0,same,False,False,platform;station;bike
896,What type of boat is on the beach?,what_type_kind,small boat,small boat,0.0,0.0,0.0,same,False,False,boat;bird;person
897,What structure is contained beyond the large rippled metal door in the background in front of the black car?,other,building,building,0.0,0.0,0.0,same,False,False,building;awning;person
898,Why are there so many bicycles here?,why,bike path,city bike culture,0.0,0.0,0.0,same,False,False,bicycle;bike;person
899,What is between the two meals?,other,bottle,bottle,0.3,0.3,0.0,same,False,False,bottle;table;paper
900,The last letter near the bowl is needed to spell what word?,text_sign_logo,geot,geot,0.0,0.0,0.0,same,False,False,box;bowl;sink
901,What type of food is on display in this shop?,what_type_kind,desserts,desserts,0.3,0.3,0.0,same,False,False,cake;pastry;dessert
902,Why is there a rack on the front of the bus?,why,bike rack,bike rack,0.0,0.0,0.0,same,False,False,bumper;front;mirror
903,Where might this bench be located?,where,beach,beach,0.6,0.6,0.0,same,False,False,bench;grass;ocean
904,What is the boy behind the player picking up?,other,shoe,shoe,0.0,0.0,0.0,same,False,False,shoe;sock;wristband
905,Who is the most vulnerable on the road?,other,motorcyclist,motorcyclist,0.6,0.6,0.0,same,False,False,motorcycle;shoe;tire
906,What was the player doing before running?,activity_event,standing,standing,0.3,0.3,0.0,same,False,False,helmet;hat;player
907,What part of the street are the pedestrians waiting at?,other,crosswalk,crosswalk,1.0,1.0,0.0,same,False,False,line;street;light
908,In what city is this street most probably located?,other,tottenham,tottenham,1.0,1.0,0.0,same,False,False,sign;building;street
909,What country is there?,other,usa,usa,1.0,1.0,0.0,same,False,False,flag;umpire;player
910,What food is the brown powder sprinkled on the drink?,what_object,coffee,coffee,0.6,0.6,0.0,same,True,True,cup;donut;pastry
911,How many cows are on the hill?,how_many,3,3,0.0,0.0,0.0,same,True,True,cow;hill;mountain
912,What is the make of the silver hatchback?,other,unanswerable,unanswerable,0.0,0.0,0.0,same,False,False,car;bridge;mountain
913,What is sitting next to the sandwich in a bowl?,other,salad,salad,1.0,1.0,0.0,same,False,False,salad;bowl;shaker
914,The appearance of the long grass in the foreground indicates what ambient effect?,other,windy,windy,0.3,0.3,0.0,same,False,False,grass;field;tree
915,Who is the manufacturer of the truck?,other,isuzu,isuzu,1.0,1.0,0.0,same,False,False,truck;license plate;bumper
916,The kite is flying in what direction?,other,up,up,0.0,0.0,0.0,same,False,False,kite;sky;cloud
917,What shape is the donut in?,other,bear,bear,0.0,0.0,0.0,same,False,False,toy;dessert;food
918,What is this wall used for?,activity_event,decor,decorating,0.0,0.0,0.0,same,False,False,wall;picture;couch
919,What kind of fruit is cut up next to the ham?,what_type_kind,apple,apple,0.8999999999999999,0.8999999999999999,0.0,same,False,False,apple;carrot;potato
920,What is the man wearing the baseball cap and sunglasses doing on the mountain?,activity_event,skiing,skiing,1.0,1.0,0.0,same,False,False,ski;skier;coat
921,The animals are feeding on the?,other,grass,grass,1.0,1.0,0.0,same,False,False,zebra;grass;rock
922,The first number on the bus is needed to from what sequence?,text_sign_logo,101,101,0.0,0.0,0.0,same,False,False,bus;sign;street
923,What is in the lead?,other,horse,horse,1.0,1.0,0.0,same,True,True,horse;person;flag
924,What type of vehicle is this?,what_type_kind,bus,bus,1.0,1.0,0.0,same,False,False,bus;road;curb
925,What type of building appears in the background?,what_type_kind,government,government,0.3,0.3,0.0,same,False,False,building;flag;traffic light
926,What kind of setting is this?,what_type_kind,kitchen,kitchen,1.0,1.0,0.0,same,False,False,kitchen;pipe;countertop
927,What kind of vehicle is in the opening?,what_type_kind,truck,truck,1.0,1.0,0.0,same,False,False,truck;building;sign
928,What do you call the number of people sitting on the bench?,text_sign_logo,three,three,1.0,1.0,0.0,same,False,False,person;woman;chair
929,What have the pastries on the table been covered with?,other,cream,cream,0.0,0.0,0.0,same,False,False,cheese;cookie;plate
930,What is in the pink packet near the fork that someone may add to a coffee?,other,sweetener,sweetener,0.0,0.0,0.0,same,True,True,cup;napkin;avocado
931,The cat is doing what?,activity_event,laying,laying,0.8999999999999999,0.8999999999999999,0.0,same,False,False,cat;paw;head
932,What. is hanging on her shoulder?,other,backpack,backpack,0.0,0.0,0.0,same,False,False,bag;jacket;jean
933,What kind of vehicle is the one that says Deere?,what_type_kind,excavator,excavator,0.0,0.0,0.0,same,False,False,crane;vehicle;machine
934,The room can be described as what?,other,living room,living room,0.3,0.3,0.0,same,False,False,table;window;curtain
935,Who is in the most danger from cars?,other,cows,cows,0.0,0.0,0.0,same,False,False,man;cow;bicycle
936,What are the people holding in their hands?,other,frisbees,frisbees,1.0,1.0,0.0,same,False,False,frisbee;girl;woman
937,What country can you learn about travel to if you visit the website on the bus?,other,malaysia,malaysia,1.0,1.0,0.0,same,False,False,man;woman;bus
938,Which food item has the most starch?,which,potatoes,potato,1.0,1.0,0.0,same,False,False,potato;carrot;broccoli
939,Where is this person located?,where,office,office,1.0,1.0,0.0,same,False,False,man;desk;table
940,The advertisement on the bus is for what type of medium?,what_type_kind,movie,movie,1.0,1.0,0.0,same,False,False,sign;letter;chair
941,What is the favorite color of the person who lives here?,color,purple,purple,1.0,1.0,0.0,same,False,False,wall;blanket;carpet
942,What are the horses feet called?,other,hoof,hoof,0.0,0.0,0.0,same,False,False,hoof;leg;person
943,What type of animals are the kites representing?,what_type_kind,seahorses,seahorses,1.0,1.0,0.0,same,False,False,kite;bird;tail
944,What type of foods are in the basket?,what_type_kind,apples,apples,1.0,1.0,0.0,same,False,False,apple;boy;child
945,Which of these people is very warm?,which,left,left,0.0,0.0,0.0,same,False,False,woman;sweater;jacket
946,What is not allowed in this area of the sidewalk?,other,parking,parking,1.0,1.0,0.0,same,False,False,table;chair;road
947,What are the items on the right?,other,boats,boats,1.0,1.0,0.0,same,False,False,boat;pole;post
948,What was used to cover the salad on the left?,other,aluminum foil,aluminum foil,0.3,0.3,0.0,same,False,False,bowl;spoon;tray
949,What is the biggest risk of this sport?,other,injury,injury,0.0,0.0,0.0,same,False,False,person;boy;man
950,What is the name of a famous man associated with this sport?,other,roger federer,roger federer,0.0,0.0,0.0,same,False,False,man;woman;band
951,Why is the man looking down?,why,reading,reading,1.0,1.0,0.0,same,False,False,man;head;arm
952,What type of boat this is called as?,what_type_kind,sailboat,sailboat,1.0,1.0,0.0,same,False,False,boat;mast;harbor
953,Why are the men wearing a hat?,why,uniform,uniform,0.6,0.6,0.0,same,False,False,hat;head;leg
954,What kind of shoes is this tennis player wearing?,what_type_kind,tennis shoes,tennis shoes,0.6,0.6,0.0,same,False,False,shoe;wristband;tennis court
955,What kind of bird is this?,what_type_kind,stork,stork,0.6,0.6,0.0,same,False,False,bird;head;wing
956,What type of computer is the woman sitting in front of?,what_type_kind,iMac,iMac,1.0,1.0,0.0,same,False,False,computer;monitor;table
957,What company made the cleats the batter wearing?,other,under armour,under armour,1.0,1.0,0.0,same,False,False,shoe;man;jersey
958,Where are these elephants located?,where,background,background,0.3,0.3,0.0,same,False,False,elephant;field;trunk
959,How ripe is the banana?,other,very ripe,very ripe,0.3,0.3,0.0,same,False,False,banana;block;stick
960,The person opposite the court to the player holding the racquet is preparing to do what?,activity_event,serve,serve,0.8999999999999999,0.8999999999999999,0.0,same,False,False,ball;person;woman
961,What style of cuisine is being served?,other,asian,asian,0.8999999999999999,0.8999999999999999,0.0,same,False,False,food;chicken;meal
962,The colors on the bus match the colors on what flag?,other,none,none,0.0,0.0,0.0,same,False,False,bus;van;flower
963,What is the person standing on?,other,skateboard,skateboard,1.0,1.0,0.0,same,False,False,skateboard;jean;man
964,What section are the people in?,other,produce market,produce market,0.0,0.0,0.0,same,False,False,market;person;boy
965,Where is the person while flying the kite?,where,beach,beach,1.0,1.0,0.0,same,False,False,beach;sand;ocean
966,What is the pet doing?,activity_event,sitting,sitting,1.0,1.0,0.0,same,False,False,dog;helmet;motorcycle
967,What kind of hat is the man wearing?,what_type_kind,top hat,top hat,1.0,1.0,0.0,same,False,False,hat;head;tie
968,What are the woman's eyes doing?,activity_event,looking forward,looking at camera,0.0,0.0,0.0,same,False,False,woman;hair;tie
969,They are most likely viewing the caged bird where?,where,living room,living room,1.0,1.0,0.0,same,False,False,television;woman;bird cage
970,Where are these zebras located?,where,grass covered field,field,0.0,1.0,1.0,right_better,False,False,field;grass;trail
971,What time of year was the picture likely taken?,other,fall,fall,1.0,1.0,0.0,same,False,False,leaf;sidewalk;shoe
972,Which arm is the tennis player wearing a band on?,which,none,none,0.0,0.0,0.0,same,False,False,racket;shirt;person
973,What is keeping the person's hands clean from the food?,other,paper container,paper container,0.3,0.3,0.0,same,False,False,box;thumb;sleeve
974,What vehicle are the people riding on?,other,motorcycles,motorcycle,1.0,1.0,0.0,same,False,False,motorcycle;bike;tire
975,Where are the two playing frisbee?,where,indoor court,indoor court,0.0,0.0,0.0,same,False,False,man;court;arm
976,What kind of train is in the photo?,what_type_kind,passenger,cargo,0.0,0.6,0.6,right_better,False,False,train;tank;pole
977,What likely made the markings in the open book?,other,pen,pen,1.0,1.0,0.0,same,False,False,cat;pen;notebook
978,What are the people riding in the water?,other,surfboards,surfboards,1.0,1.0,0.0,same,False,False,surfboard;wave;board
979,What type of room is this?,what_type_kind,living room,living room,0.0,0.0,0.0,same,False,False,room;rug;couch
980,What is pan made of?,other,metal,metal,1.0,1.0,0.0,same,False,False,bowl;spoon;rim
981,The large white building to the far left on the shore is likely the main facility governing what object/structure on the water?,what_object,boat,boat,0.0,0.0,0.0,same,True,True,boat;dock;harbor
982,Why is the boy using a glove?,why,to catch ball,to catch ball,0.8999999999999999,0.8999999999999999,0.0,same,False,False,glove;boy;baseball player
983,How many people at least share this bathroom?,how_many,2,2,0.0,0.0,0.0,same,True,True,sink;cabinet;toilet tank
984,The time of day suggests the man will do what soon?,other,wake up,wake up,1.0,1.0,0.0,same,False,False,man;cat;kitten
985,What service is being offered for riders on the blue and white bus?,other,coast tour,coast tour,1.0,1.0,0.0,same,False,False,bus;license plate;headlight
986,How many people are wearing hats?,how_many,1,1,0.0,0.0,0.0,same,True,True,man;hat;person
987,What is the child eating?,other,fried rice,fried rice,0.6,0.6,0.0,same,False,False,rice;plate;girl
988,What is to the left of the woman?,other,microwave,microwave,1.0,1.0,0.0,same,False,False,microwave;keyboard;monitor
989,What are these people attending?,other,wine tasting,wine tasting,1.0,1.0,0.0,same,False,False,woman;wine bottle;shoe
990,The small hand of the clock on the wall is closest to what number?,text_sign_logo,12,12,0.3,0.3,0.0,same,False,False,clock;plate;sink
991,What kind of drink is advertised?,what_type_kind,stella artois,stella artois,1.0,1.0,0.0,same,False,False,sign;building;window
992,What are the two people in the picture doing?,activity_event,skiing,skiing,1.0,1.0,0.0,same,False,False,ski;helmet;jacket
993,What type of shot is the man hitting?,what_type_kind,overhand,overhand,0.0,0.0,0.0,same,False,False,ball;tennis racket;racket
994,What appliance is next to an appliance that is highly decorated?,what_object,stove,stove,1.0,1.0,0.0,same,True,True,refrigerator;stove;microwave
995,What is the long bar of the bicycle?,other,frame,frame,0.8999999999999999,0.8999999999999999,0.0,same,False,False,handle;bicycle;bike
996,What kind of cuisine does this food from?,what_type_kind,asian,asian,0.6,0.6,0.0,same,False,False,beef;noodle;vegetable
997,What time of day was this?,other,evening,evening,1.0,1.0,0.0,same,False,False,light;lamp post;water
998,What item of visible clothing is red?,what_object,shirt,jacket,1.0,0.0,-1.0,left_better,True,True,shirt;man;apron
999,What is going on top of the red sauce?,other,tomato,tomato,1.0,1.0,0.0,same,False,False,hand;finger;vegetable
1000,How many animal trunks are visible here?,how_many,3,3,0.0,0.0,0.0,same,True,True,elephant;trunk;head
1001,What U.S. city is the most likely setting for this street?,activity_event,new york,new york,1.0,1.0,0.0,same,False,False,bus;building;street
1002,What is the man doing with the ropes in his hands?,activity_event,holding,pulling,0.0,0.0,0.0,same,False,False,carriage;man;person
1003,What is holding the man's feet?,other,horse,horse,0.0,0.0,0.0,same,True,True,saddle;horse;leg
1004,What could keep this food from falling apart?,other,plate,plate,0.0,0.0,0.0,same,False,False,plate;sandwich;bread
1005,What is the most diverse seashore bird?,other,seagull,pelican,0.6,0.3,-0.3,left_better,False,False,bird;wave;beach
1006,What service is offered for free behind the woman in red?,other,parking,parking,1.0,1.0,0.0,same,False,False,sign;wall;road
1007,What kind of gathering does this look like?,what_type_kind,family dinner,family dinner,0.0,0.0,0.0,same,False,False,woman;boy;girl
